Date,Adj Close,Close,High,Low,Open,Volume,SMA10,SMA20,SMA50,EMA20,EMA50,RSI,MACD,MACD_signal,MACD_histogram,ROC,BB_upper,BB_middle,BB_lower,ATR,Volume_change,Volume_SMA,Volume_ratio,Future_Close,Target
2015-03-30,979.3766479492188,1282.074951171875,1284.949951171875,1260.0,1262.5,1339006,1286.225,1306.8025024414062,1290.532998046875,1294.2474706019584,1292.3972275362978,46.32862658500771,-7.834260114801054,-2.046500951746978,-5.787759163054076,-2.096185466518277,1373.1606047098874,1306.8025024414062,1240.444400172925,30.3034590578533,-0.513402980475155,2253608.9,0.594160770309347,1320.699951171875,0
2015-03-31,975.4810791015624,1276.9749755859375,1284.7249755859375,1260.5,1284.7249755859375,2427028,1284.7375,1303.9162536621093,1290.6814965820313,1292.602471076623,1291.792433342166,45.085615837479416,-8.115030068666783,-3.260206775130939,-4.854823293535844,-1.0997790930885427,1370.191126360132,1303.9162536621093,1237.6413809640865,29.869281667002173,0.812559465752954,2266158.4,1.0709878003232254,1332.2750244140625,0
2015-04-01,971.1644287109376,1271.324951171875,1281.800048828125,1261.125,1279.0,2075758,1283.902490234375,1298.082501220703,1290.7864965820313,1290.5760406095042,1290.9897869825468,43.687168032067554,-8.693241751379219,-4.346813770380596,-4.346427980998623,-0.7668948253488911,1353.3514020683565,1298.082501220703,1242.81360037305,29.21255074993952,-0.144732570040395,2198730.9,0.9440709638455528,1326.875,1
2015-04-06,972.9406127929688,1273.6500244140625,1281.449951171875,1250.050048828125,1279.0,1568542,1281.454992675781,1293.1150024414062,1291.1494970703125,1288.964039067081,1290.3097962935867,44.45075310171156,-8.861712392288382,-5.249793494762153,-3.6119188975262286,-1.4088285416903883,1337.3056132578529,1293.1150024414062,1248.9243916249595,29.36879014949741,-0.24435218363605,2084008.3,0.7526563113976081,1327.75,1
2015-04-07,987.3399658203124,1292.5,1299.5,1272.0,1281.2249755859375,1886922,1280.1574951171874,1290.3287536621094,1291.9949975585937,1289.300797251169,1290.3956866350147,50.3309848862784,-7.38901512811367,-5.677637821432457,-1.7113773066812126,1.002203737864513,1326.5835626244043,1290.3287536621094,1254.0739446998143,29.235305138819022,0.2029783072432871,2069678.7,0.9116980331294902,1313.875,1
2015-04-08,1008.8817138671876,1320.699951171875,1328.25,1295.425048828125,1297.0,1652134,1281.3699951171875,1290.19375,1293.27099609375,1292.2911928626645,1291.584089165872,57.56760909645004,-3.901418430184776,-5.322393943182921,1.4209755129981447,1.7390429405392391,1325.9719333907622,1290.19375,1254.4155666092377,29.70064048604624,-0.1244290966982206,2008126.7,0.8227239844975918,1291.4000244140625,1
2015-04-09,1017.7244873046876,1332.2750244140625,1343.7249755859375,1317.574951171875,1329.5,2544450,1285.0324951171874,1290.7400024414062,1294.78099609375,1296.0991768199406,1293.1798121167817,60.13505730281014,-0.2011425998930462,-4.298143674524947,4.0970010746319,2.052896403938828,1328.6729629445624,1290.7400024414062,1252.80704193825,29.44702505233312,0.5400990476559406,1983496.6,1.2828103662995942,1237.425048828125,0
2015-04-10,1013.5995483398438,1326.875,1335.4000244140625,1314.0,1324.25,1815544,1289.0324951171874,1291.9200012207032,1296.2824951171874,1299.030207598994,1294.5011920337704,58.36093685344377,2.269454950352383,-2.984623949549481,5.254078899901864,1.3984715825208682,1332.7006603448317,1291.9200012207032,1251.1393420965746,28.872239292456644,-0.286468981508774,1962263.8,0.925229319319859,1214.4000244140625,1
2015-04-13,1014.267578125,1327.75,1332.5,1314.0,1332.0,1308642,1296.152490234375,1292.83125,1297.8169946289063,1301.765425922899,1295.8050668559754,58.5742036529551,4.249046137007554,-1.537889932238074,5.786936069245628,2.477519004443674,1335.8952843607565,1292.83125,1249.7672156392434,28.13136505728117,-0.2792011650502549,1936314.1,0.6758417965349733,1213.5250244140625,0
2015-04-15,1003.6682739257812,1313.875,1356.949951171875,1304.699951171875,1327.3499755859375,2913934,1301.7999877929688,1293.9662475585938,1298.6984936523438,1302.918718692147,1296.513691685153,53.863093921403,4.64474810789693,-0.3013623242110731,4.946110432108004,2.098105876639145,1337.9818977291925,1293.9662475585938,1249.950597387995,29.8541246960468,1.2266853730814082,2002668.9,1.455025341433125,1222.550048828125,0
2015-04-16,986.4998779296876,1291.4000244140625,1313.5,1285.675048828125,1313.4749755859375,3217570,1302.7324951171877,1294.4787475585938,1299.0799951171875,1301.8217001894725,1296.3131557137376,47.235762657719256,3.1089638718763126,0.3807029150064041,2.7282609568699083,2.773464982030683,1338.1226797834513,1294.4787475585938,1250.8348153337363,29.73596944432024,0.1042013992080808,2085732.6,1.542657002148789,1228.625,0
2015-04-17,945.2683715820312,1237.425048828125,1280.0,1235.0,1278.550048828125,9668742,1298.7775024414063,1291.757501220703,1299.0079956054688,1295.688685774106,1294.0038181888117,35.83303232051304,-2.4354117315410804,-0.1825200143030928,-2.252891717237988,-1.5885935420786768,1342.0050376067843,1291.757501220703,1241.5099648346215,31.640544799301832,2.0049826421802788,2505803.8,3.858539124252266,1246.5250244140625,0
2015-04-20,927.6795654296876,1214.4000244140625,1241.949951171875,1212.425048828125,1240.0250244140625,2890722,1293.085009765625,1288.49375,1298.1539965820311,1287.946908501721,1290.8821007858803,32.2558673099804,-8.58829585577837,-1.863675182598148,-6.724620673180222,-5.278546835031332,1348.9076998556604,1288.49375,1228.0798001443395,31.48942748104813,-0.7010239801620521,2587581.4,1.1171521019589954,1250.0999755859375,0
2015-04-21,927.0114135742188,1213.5250244140625,1226.0,1200.5,1214.4000244140625,2546032,1287.072509765625,1284.2637512207032,1296.8419970703126,1280.859110017182,1287.84848994777,32.12462131285004,-13.380859818006456,-4.16711210967981,-9.213747708326649,-4.96877013136151,1352.701924387104,1284.2637512207032,1215.8255780543025,31.061611232401837,-0.1192401067968487,2592434.8,0.9821006877395722,1247.5,1
2015-04-22,933.9052124023438,1222.550048828125,1236.5,1203.7750244140625,1215.75,4186812,1280.0775146484375,1280.1175048828125,1296.1499975585937,1275.3058660944148,1285.2877667666075,35.059679957660265,-16.26328422469328,-6.586346532682503,-9.676937692010776,-3.836540948778716,1352.8275531317431,1280.1175048828125,1207.4074566338816,31.180422971940096,0.6444459456911775,2703580.0,1.548617758675534,1243.6500244140625,1
2015-04-23,938.5465087890624,1228.625,1239.9000244140625,1215.8499755859375,1236.0,4342990,1270.87001953125,1276.1200073242187,1295.1984985351562,1270.8600693235182,1283.0656974816427,37.03343657161924,-17.851645883176616,-8.839406402781325,-9.01223948039529,-3.535117461704292,1350.894077237527,1276.1200073242187,1201.3459374109104,30.67111053309616,0.03730236752928,2842399.1,1.5279311058042482,1231.8499755859375,1
